magnitude,location,time,latitude,longitude
0.07,"6 km NNW of Dutch Harbor, Alaska",2024-10-26 23:22:49,53.9435,-166.578666666667
4.3,"8 km SSW of Pizitou, Taiwan",2024-10-26 23:19:12,23.4128,120.4172
3.0,"66 km S of Kokhanok, Alaska",2024-10-26 23:14:43,58.8502,-154.5486
0.82,"13 km SSW of Condon, Montana",2024-10-26 23:12:25,47.4131666666667,-113.785166666667
0.43,"19 km NNE of Dillon, Montana",2024-10-26 23:07:41,45.3866666666667,-112.573666666667
0.47,"3 km E of Toston, Montana",2024-10-26 23:06:40,46.1743333333333,-111.397833333333
1.3,"20 km SE of Midland, Texas",2024-10-26 22:56:46,31.869,-101.92
2.1500001,"24 km SE of Pāhala, Hawaii",2024-10-26 22:55:53,19.0370006561279,-155.331497192383
0.68,"0 km WSW of East Helena, Montana",2024-10-26 22:45:40,46.5855,-111.926833333333
2.96,"0 km WNW of Candelaria, Puerto Rico",2024-10-26 22:41:31,18.4068333333333,-66.2175
1.39,"4 km WNW of Smiths Ferry, Idaho",2024-10-26 22:31:17,44.3218333333333,-116.140166666667
1.6,"6 km ENE of Big Lake, Alaska",2024-10-26 22:29:54,61.5424,-149.8395
0.23,"9 km NNW of The Geysers, CA",2024-10-26 22:19:18,38.8386650085449,-122.828498840332
2.43,"11 km NE of Yucaipa, CA",2024-10-26 22:16:32,34.111,-116.9653333
-0.4,"46 km ESE of Beatty, Nevada",2024-10-26 22:14:23,36.7464,-116.2829
0.91,"6 km SSE of Moreno Valley, CA",2024-10-26 22:09:49,33.8803333,-117.1953333
0.18,"85 km NW of Karluk, Alaska",2024-10-26 21:56:25,58.18,-155.319333333333
0.69,"150 km W of Adak, Alaska",2024-10-26 21:50:57,51.7831666666667,-178.811
5.3,"127 km E of Mil’kovo, Russia",2024-10-26 21:49:47,54.5922,160.5824
0.87,"9 km NE of Borrego Springs, CA",2024-10-26 21:43:27,33.308,-116.3005
0.55,"69 km WNW of Beluga, Alaska",2024-10-26 21:31:41,61.3335,-152.306166666667
1.28,"24 km ENE of Pinnacles, CA",2024-10-26 21:21:48,36.6608333333333,-120.924333333333
0.17,"31 km W of Hebgen Lake Estates, Montana",2024-10-26 21:12:03,44.8251666666667,-111.5805
1.65,"7 km ENE of Pinnacles, CA",2024-10-26 21:08:12,36.5678333333333,-121.073333333333
1.14,"26 km N of Searles Valley, CA",2024-10-26 21:05:26,36.0048333,-117.3816667
1.1,"27 km NW of Furnace Creek, California",2024-10-26 20:44:36,36.6112,-117.0767
1.83,"4 km ENE of Fontana, CA",2024-10-26 20:42:55,34.1163333,-117.4181667
0.6,"37 km WNW of Furnace Creek, California",2024-10-26 20:38:37,36.5526,-117.2552
0.88,"15 km WSW of Searles Valley, CA",2024-10-26 20:37:14,35.6946667,-117.5396667
1.2,"28 km NW of Furnace Creek, California",2024-10-26 20:34:13,36.6113,-117.104
4.4,"10 km NW of Hitachi, Japan",2024-10-26 20:32:16,36.6581,140.5574
0.9,"12 km WNW of Round Valley, CA",2024-10-26 20:22:22,37.4451666666667,-118.7335
0.44,"15 km NE of Ashford, Washington",2024-10-26 20:17:17,46.8745,-121.91316666666667
2.5,"67 km SW of Anaktuvuk Pass, Alaska",2024-10-26 20:14:42,67.7905,-153.0529
1.26,"26 km N of Searles Valley, CA",2024-10-26 20:13:32,36.0023333,-117.3826667
2.05,"26 km N of Searles Valley, CA",2024-10-26 20:08:22,35.9996667,-117.3815
0.31,"87 km NNW of Karluk, Alaska",2024-10-26 19:56:02,58.2523333333333,-155.167
0.7,"6 km SSE of Moreno Valley, CA",2024-10-26 19:49:40,33.8808333,-117.1955
0.6,"36 km NE of Darwin, California",2024-10-26 19:48:17,36.5089,-117.3153
1.8,"54 km SSE of Denali National Park, Alaska",2024-10-26 19:37:36,63.082,-151.3512
0.96,"30 km ENE of Little Lake, CA",2024-10-26 19:36:45,36.0158333,-117.5856667
1.53,"30 km ENE of Little Lake, CA",2024-10-26 19:35:39,36.0158333,-117.587
1.94000006,"1 km ENE of Pāhala, Hawaii",2024-10-26 19:31:16,19.2070007324219,-155.468170166016
0.49,"7 km SW of Corona, CA",2024-10-26 19:25:21,33.8285,-117.6235
2.6,"4 km ENE of Stovepipe Wells, CA",2024-10-26 19:22:04,36.6106667,-117.1035
1.77,"0 km SW of Guánica, Puerto Rico",2024-10-26 19:19:49,17.968,-66.913
1.16,"52 km S of Virginia City, Montana",2024-10-26 19:18:42,44.8175,-111.932
1.1,"28 km NW of Furnace Creek, California",2024-10-26 19:18:04,36.6237,-117.0815
2.31,"12 km S of Guánica, Puerto Rico",2024-10-26 19:04:38,17.8603333333333,-66.9085
1.4,"8 km N of Four Mile Road, Alaska",2024-10-26 18:57:07,64.6758,-149.1141
1.2,"10 km SW of Huron, CA",2024-10-26 18:42:34,36.1335,-120.181666666667
1.68,"11 km WSW of Huron, CA",2024-10-26 18:36:20,36.136833190918,-120.188331604004
1.5,"46 km E of Chase, Alaska",2024-10-26 18:27:48,62.46,-149.2054
1.2,"27 km NW of Furnace Creek, California",2024-10-26 18:23:45,36.6031,-117.0952
0.37,"14 km SE of Lincoln, Montana",2024-10-26 18:21:05,46.8721666666667,-112.5265
1.53,"14 km NW of Beryl Junction, Utah",2024-10-26 18:16:25,37.8053333333333,-113.772666666667
3.23,"90 km WSW of Pole Ojea, Puerto Rico",2024-10-26 18:15:18,17.6056666666667,-67.942
1.64,"5 km WSW of Redwood Valley, CA",2024-10-26 18:15:17,39.2405,-123.25
1.55,"13 km WSW of Huron, CA",2024-10-26 18:06:29,36.124,-120.208166666667
1.68,"4 km ENE of Niota, Tennessee",2024-10-26 18:04:00,35.5226666666667,-84.4988333333333
2.07,"3 km ENE of Niota, Tennessee",2024-10-26 18:03:31,35.5236666666667,-84.5035
4.3,"101 km W of Hihifo, Tonga",2024-10-26 18:00:55,-15.9496,-174.7488
1.51,"11 km WSW of Huron, CA",2024-10-26 17:58:06,36.1348333333333,-120.199333333333
1.5,"59 km S of Whites City, New Mexico",2024-10-26 17:49:06,31.645,-104.449
0.74,"9 km W of Calimesa, CA",2024-10-26 17:43:58,33.9795,-117.148
5.0,northern Mid-Atlantic Ridge,2024-10-26 17:31:15,23.8912,-46.3543
2.5,"10 km ESE of Mammoth Lakes, CA",2024-10-26 17:30:14,37.6175003051758,-118.86833190918
1.8,"30 km S of Petersville, Alaska",2024-10-26 17:29:53,62.2265,-150.8507
-0.35,"67 km WNW of Tyonek, Alaska",2024-10-26 17:27:13,61.2893333333333,-152.295833333333
0.6,"150 km W of Adak, Alaska",2024-10-26 17:20:55,51.7688333333333,-178.815666666667
0.64,"5 km SE of Cholame, CA",2024-10-26 17:13:45,35.7018333333333,-120.251833333333
1.5,"42 km W of Tyonek, Alaska",2024-10-26 17:11:00,61.0186,-151.922
1.71,"1 km SSW of Pāhala, Hawaii",2024-10-26 17:06:22,19.187,-155.4845
0.14,"Rat Islands, Aleutian Islands, Alaska",2024-10-26 16:59:45,51.9793333333333,178.508333333333
0.8,"34 km ENE of Independence, California",2024-10-26 16:59:43,36.8891,-117.8252
0.7,"35 km WNW of Furnace Creek, California",2024-10-26 16:57:54,36.5578,-117.2291
0.74,"7 km SW of Aguanga, CA",2024-10-26 16:53:33,33.4056667,-116.9248333
1.4,"15 km SW of Doyle, California",2024-10-26 16:52:21,39.9399,-120.2398
1.75999999,"16 km S of Volcano, Hawaii",2024-10-26 16:51:50,19.2916660308838,-155.209167480469
0.79,"5 km NW of The Geysers, CA",2024-10-26 16:49:33,38.795166015625,-122.810165405273
1.08,"5 km WNW of The Geysers, CA",2024-10-26 16:48:18,38.7938346862793,-122.809829711914
2.9,"15 km NNE of Hermleigh, Texas",2024-10-26 16:48:00,32.752,-100.678
1.12,"7 km SW of Aguanga, CA",2024-10-26 16:46:40,33.4043333,-116.924
1.3,"5 km NW of The Geysers, CA",2024-10-26 16:45:13,38.7949981689453,-122.810165405273
0.57,"21 km SSW of La Quinta, CA",2024-10-26 16:40:08,33.4923333,-116.4103333
1.6,"57 km WNW of Petersville, Alaska",2024-10-26 16:37:24,62.7428,-151.7399
0.65,"11 km WSW of Toms Place, CA",2024-10-26 16:34:11,37.512,-118.781666666667
0.08,"33 km W of Hebgen Lake Estates, Montana",2024-10-26 16:33:24,44.8081666666667,-111.6095
-0.39,"67 km WNW of Tyonek, Alaska",2024-10-26 16:33:24,61.2915,-152.2945
1.4,"8 km S of Volcano, Hawaii",2024-10-26 16:13:01,19.3635,-155.225833333333
1.0,"68 km WNW of Beluga, Alaska",2024-10-26 16:03:43,61.3201,-152.3059
2.04,"2 km ESE of Sabana Grande, Puerto Rico",2024-10-26 16:00:34,18.0663333333333,-66.941
0.43,"151 km W of Adak, Alaska",2024-10-26 15:58:05,51.7951666666667,-178.829333333333
1.01,"9 km SW of Waynoka, Oklahoma",2024-10-26 15:56:44,36.535,-98.96316667
1.47,"2 km NW of The Geysers, CA",2024-10-26 15:54:20,38.791332244873,-122.777000427246
-0.3,"46 km WNW of Indian Springs, Nevada",2024-10-26 15:53:15,36.7999,-116.1077
0.21,"6 km WNW of Cobb, CA",2024-10-26 15:49:46,38.8371658325195,-122.790000915527
2.8,"10 km NW of El Moro, Colorado",2024-10-26 15:25:29,37.2951,-104.5504
4.4,"65 km E of Hengchun, Taiwan",2024-10-26 15:16:53,21.931,121.374
-0.02,"61 km WNW of Tyonek, Alaska",2024-10-26 15:15:24,61.264,-152.213666666667
1.3,"15 km NNW of Truckee, California",2024-10-26 15:08:24,39.4448,-120.28
1.16,"7 km WNW of Cobb, CA",2024-10-26 15:03:13,38.8328323364258,-122.797332763672
0.8,"8 km SSE of Eielson Air Force Base, Alaska",2024-10-26 15:02:15,64.5924,-146.9995
1.9,"44 km WNW of Central, Alaska",2024-10-26 15:00:26,65.7162,-145.6944
1.82,"11 km E of Kanarraville, Utah",2024-10-26 14:48:41,37.5581666666667,-113.0605
0.98,"10 km WSW of Huron, CA",2024-10-26 14:44:01,36.1413333333333,-120.1835
1.6,"44 km WNW of Tatitlek, Alaska",2024-10-26 14:43:06,60.9862,-147.4536
1.4,"43 km SE of Denali National Park, Alaska",2024-10-26 14:38:11,63.2653,-151.1126
1.68,"7 km ESE of Stovepipe Wells, CA",2024-10-26 14:37:40,36.5798333,-117.074
1.49,"6 km NE of Watonga, Oklahoma",2024-10-26 14:31:32,35.885,-98.3605
1.6,"24 km NE of Petersville, Alaska",2024-10-26 14:24:37,62.6569,-150.4305
0.34,"57 km NW of Beluga, Alaska",2024-10-26 14:23:46,61.494,-151.876
1.16,"6 km SSW of Lincoln, Montana",2024-10-26 14:22:04,46.895,-112.707
0.8,"17 km ESE of Livengood, Alaska",2024-10-26 14:19:22,65.4461,-148.2167
0.81,"67 km WNW of Tyonek, Alaska",2024-10-26 14:17:41,61.2936666666667,-152.292833333333
2.1099999,"3 km NNW of Pāhala, Hawaii",2024-10-26 14:17:01,19.2321662902832,-155.485168457031
2.4,"57 km S of Whites City, New Mexico",2024-10-26 14:09:38,31.659,-104.47
2.0,"11 km SSW of Tatitlek, Alaska",2024-10-26 14:08:21,60.7712,-146.7824
0.93,"9 km SSW of Calimesa, CA",2024-10-26 14:07:55,33.9085,-117.0753333
1.7,"56 km S of Whites City, New Mexico",2024-10-26 14:06:27,31.67,-104.453
1.85000002,"9 km SSE of Volcano, Hawaii",2024-10-26 14:01:27,19.3696670532227,-155.187164306641
-0.15,"40 km ENE of Adak, Alaska",2024-10-26 14:00:56,52.0546666666667,-176.1155
0.55,"6 km SE of Moreno Valley, CA",2024-10-26 13:54:15,33.8906667,-117.1871667
1.1,"28 km NW of Furnace Creek, California",2024-10-26 13:50:02,36.6091,-117.0977
1.2,"37 km NW of Stanton, Texas",2024-10-26 13:49:11,32.35,-102.089
1.4,"13 km S of Ackerly, Texas",2024-10-26 13:42:56,32.407,-101.699
0.83,"4 km WNW of Borrego Springs, CA",2024-10-26 13:42:02,33.2678333,-116.4208333
1.8,"29 km WNW of Lake Minchumina, Alaska",2024-10-26 13:36:24,63.961,-152.8882
1.1,"5 km ESE of Cholame, CA",2024-10-26 13:30:54,35.7073333333333,-120.246
1.0,"1 km W of Gardendale, Texas",2024-10-26 13:25:06,32.022,-102.398
1.78,"8 km SSE of Redlands, CA",2024-10-26 13:24:29,33.989,-117.1565
0.35,"151 km W of Adak, Alaska",2024-10-26 13:22:07,51.7918333333333,-178.829333333333
1.2,"5 km NNE of Verdi, California",2024-10-26 13:11:03,39.5663,-119.9858
1.6,"50 km WSW of Clear, Alaska",2024-10-26 13:10:59,64.0951,-150.1489
3.88,"39 km SSW of Boca de Yuma, Dominican Republic",2024-10-26 13:10:02,18.0475,-68.7608
-0.1,"41 km NW of Indian Springs, Nevada",2024-10-26 13:07:41,36.8621,-115.9623
0.9,"10 km WSW of North Pole, Alaska",2024-10-26 12:51:00,64.7025,-147.5473
-0.1,"17 km W of Indian Springs, Nevada",2024-10-26 12:49:41,36.5951,-115.8625
1.07,"8 km WNW of Cobb, CA",2024-10-26 12:48:24,38.8376655578613,-122.808166503906
1.39,"6 km ENE of Edmond, Oklahoma",2024-10-26 12:44:13,35.66883333,-97.4055
1.88,"6 km NE of Watonga, Oklahoma",2024-10-26 12:41:26,35.8865,-98.356
0.95,"6 km NNW of The Geysers, CA",2024-10-26 12:34:55,38.8209991455078,-122.800163269043
1.3,"24 km NW of Furnace Creek, California",2024-10-26 12:26:22,36.5986,-117.0572
2.28,"9 km ENE of San Martin, CA",2024-10-26 12:21:06,37.127,-121.5235
0.61,"20 km ESE of Anza, CA",2024-10-26 12:12:31,33.4681667,-116.4785
1.8,"55 km NNE of Chase, Alaska",2024-10-26 12:08:25,62.9343,-149.8776
1.5,"30 km NNW of Valdez, Alaska",2024-10-26 12:04:19,61.37,-146.6375
1.62,"2 km N of Orange, CA",2024-10-26 12:02:31,33.8208333,-117.8355
2.39,"7 km S of Emajagua, Puerto Rico",2024-10-26 11:59:12,17.9295,-65.8713333333333
0.51,"7 km ESE of Valle Vista, CA",2024-10-26 11:53:34,33.7131667,-116.8296667
0.5,"6 km WNW of The Geysers, CA",2024-10-26 11:51:00,38.7890014648438,-122.820999145508
3.47,"10 km NNE of Susanville, CA",2024-10-26 11:48:17,40.5086666666667,-120.644833333333
1.6,"40 km NE of Denali National Park, Alaska",2024-10-26 11:47:44,63.811,-151.1918
1.4,"13 km NW of Moapa Town, Nevada",2024-10-26 11:43:07,36.7514,-114.7154
-0.92,"67 km WNW of Tyonek, Alaska",2024-10-26 11:40:10,61.299,-152.3045
1.8,"41 km NW of Indian Springs, Nevada",2024-10-26 11:32:00,36.859,-115.9621
0.5,"64 km WNW of Tyonek, Alaska",2024-10-26 11:30:38,61.219,-152.2967
0.65,"12 km E of Cloverdale, CA",2024-10-26 11:28:52,38.8213348388672,-122.884834289551
1.12,"5 km N of Malibu, CA",2024-10-26 11:27:08,34.0533333,-118.8115
1.7,"15 km NW of Point MacKenzie, Alaska",2024-10-26 11:24:58,61.4481,-150.1959
2.1,"51 km NNW of Petersville, Alaska",2024-10-26 11:23:53,62.9348,-151.1003
0.5,"26 km SW of Beatty, Nevada",2024-10-26 11:22:31,36.7775,-117.0029
1.51,"14 km SSW of Volcano, Hawaii",2024-10-26 11:09:36,19.3325,-155.309666666667
1.47,"16 km SW of Leilani Estates, Hawaii",2024-10-26 11:09:10,19.354,-155.018166666667
1.17,"16 km SW of Nile, Washington",2024-10-26 10:58:42,46.70066666666666,-121.07016666666667
0.77,"25 km SW of Ocotillo Wells, CA",2024-10-26 10:57:14,32.9796667,-116.3168333
1.96000004,"11 km NE of Pāhala, Hawaii",2024-10-26 10:56:58,19.2728328704834,-155.396667480469
1.86,"3 km SSW of Puerto Real, Puerto Rico",2024-10-26 10:52:23,18.0498333333333,-67.2033333333333
-0.84,"60 km ENE of Pedro Bay, Alaska",2024-10-26 10:48:56,60.0128333333333,-153.119333333333
1.5,"12 km NNE of Pāhala, Hawaii",2024-10-26 10:47:23,19.3008333333333,-155.416666666667
0.5,"74 km NNW of Karluk, Alaska",2024-10-26 10:44:05,58.1514,-155.0587
1.62,"8 km NW of Prague, Oklahoma",2024-10-26 10:40:46,35.53566667,-96.75366667
3.8,"148 km NNE of Cruz Bay, U.S. Virgin Islands",2024-10-26 10:34:48,19.6426,-64.4833
0.26,"17 km WSW of Toms Place, CA",2024-10-26 10:23:27,37.495,-118.8505
1.5,"54 km SSE of Denali National Park, Alaska",2024-10-26 10:22:25,63.0855,-151.3524
1.1,"9 km ENE of Stanton, Texas",2024-10-26 10:20:13,32.174,-101.697
2.1,"29 km ENE of Sterling, Alaska",2024-10-26 10:11:13,60.663,-150.2901
1.8,"50 km NE of Chase, Alaska",2024-10-26 10:10:24,62.813,-149.5105
4.2,"30 km E of Borāzjān, Iran",2024-10-26 10:08:17,29.2861,51.5308
2.12,"4 km ESE of Las Marías, Puerto Rico",2024-10-26 09:51:32,18.2401666666667,-66.947
1.43,"11 km ENE of Pāhala, Hawaii",2024-10-26 09:44:44,19.2508333333333,-155.386666666667
1.57,"11 km SW of Searles Valley, CA",2024-10-26 09:42:40,35.7081667,-117.506
1.9,"67 km S of Cordova, Alaska",2024-10-26 09:30:38,59.9336,-145.7157
1.1,"31 km NW of Furnace Creek, California",2024-10-26 09:26:28,36.6057,-117.1405
1.85,"10 km NNE of Susanville, CA",2024-10-26 09:17:59,40.505,-120.6425
0.03,"84 km NNW of Karluk, Alaska",2024-10-26 09:16:25,58.2478333333333,-155.077666666667
1.89,"59 km W of Adak, Alaska",2024-10-26 09:14:52,51.7826666666667,-177.484
2.67,"10 km NNE of Susanville, CA",2024-10-26 09:14:47,40.5073333333333,-120.644666666667
2.03,"4 km NNE of Dollar Point, CA",2024-10-26 09:08:26,39.2216666666667,-120.091166666667
0.6900000000000001,"3 km E of Entiat, Washington",2024-10-26 09:06:13,47.68183333333333,-120.159
0.49,"22 km ESE of Little Lake, CA",2024-10-26 08:53:04,35.8673333,-117.6758333
4.6,"231 km NW of Gorontalo, Indonesia",2024-10-26 08:52:03,2.1685,121.7549
0.87,"25 km SW of Ocotillo Wells, CA",2024-10-26 08:48:57,32.9798333,-116.319
1.9,"59 km N of Petersville, Alaska",2024-10-26 08:45:06,63.0298,-150.75
2.1099999,"10 km S of Pāhala, Hawaii",2024-10-26 08:43:45,19.1084995269775,-155.47883605957
0.26,"56 km SSW of Skwentna, Alaska",2024-10-26 08:37:49,61.5361666666667,-151.890166666667
1.46,"9 km ENE of Pāhala, Hawaii",2024-10-26 08:20:09,19.2451666666667,-155.400666666667
1.6,"2 km ENE of Point Possession, Alaska",2024-10-26 08:12:25,60.9308,-150.6541
0.79,"5 km NW of The Geysers, CA",2024-10-26 07:56:22,38.795166015625,-122.809997558594
-0.77,"65 km WNW of Beluga, Alaska",2024-10-26 07:49:12,61.3111666666667,-152.254
0.13,"71 km NNE of Chignik, Alaska",2024-10-26 07:37:17,56.9126666666667,-158.106333333333
0.8,"23 km WNW of Furnace Creek, California",2024-10-26 07:36:08,36.5552,-117.0765
0.69,"6 km WNW of Cobb, CA",2024-10-26 07:32:41,38.8279991149902,-122.788665771484
0.9,"29 km NW of Furnace Creek, California",2024-10-26 07:27:58,36.6216,-117.1046
0.6,"31 km WNW of Furnace Creek, California",2024-10-26 07:23:10,36.5414,-117.1869
0.58,"93 km SSE of Kokhanok, Alaska",2024-10-26 07:22:15,58.6381666666667,-154.2995
4.6,"3 km N of Labuan Bajo, Indonesia",2024-10-26 07:21:56,-8.4622,119.8829
0.53,"53 km ENE of Kenny Lake, Alaska",2024-10-26 07:13:28,61.9758333333333,-144.085666666667
0.11,"45 km NW of Island Park, Idaho",2024-10-26 07:09:50,44.6911666666667,-111.808
2.76,"3 km SSW of Indios, Puerto Rico",2024-10-26 07:09:00,17.963,-66.8351666666667
-0.17,"67 km WNW of Tyonek, Alaska",2024-10-26 07:03:52,61.3,-152.296333333333
2.0,"60 km WNW of Tyonek, Alaska",2024-10-26 07:03:16,61.224,-152.2085
1.07,"4 km NE of Kapowsin, Washington",2024-10-26 07:02:07,47.01133333333333,-122.1835
-0.29,"67 km WNW of Tyonek, Alaska",2024-10-26 07:01:22,61.293,-152.294666666667
0.4,"29 km NW of Furnace Creek, California",2024-10-26 06:59:06,36.6339,-117.0814
0.89,"5 km WNW of The Geysers, CA",2024-10-26 06:54:43,38.7948341369629,-122.810997009277
1.6,"45 km SE of Denali National Park, Alaska",2024-10-26 06:50:34,63.2391,-151.1095
1.02,"39 km N of Yucca Valley, CA",2024-10-26 06:49:52,34.46,-116.4808333
-0.34,"69 km WNW of Beluga, Alaska",2024-10-26 06:42:36,61.3491666666667,-152.299333333333
1.01,"14 km ESE of Angwin, CA",2024-10-26 06:41:46,38.529167175293,-122.302665710449
1.11,"5 km WNW of The Geysers, CA",2024-10-26 06:37:26,38.7933349609375,-122.809829711914
-0.56,"68 km WNW of Beluga, Alaska",2024-10-26 06:36:01,61.3131666666667,-152.315833333333
0.39,"18 km ESE of Julian, CA",2024-10-26 06:35:03,32.9928333,-116.4381667
2.04,"9 km W of Coupeville, Washington",2024-10-26 06:34:01,48.20783333333333,-122.80883333333334
1.7,"3 km WSW of Healy, Alaska",2024-10-26 06:27:26,63.8426,-149.0326
-0.38,"74 km W of Salamatof, Alaska",2024-10-26 06:25:10,60.5355,-152.675
1.95,"6 km SSE of Maria Antonia, Puerto Rico",2024-10-26 06:24:11,17.9293333333333,-66.8645
4.4,"121 km NW of Hihifo, Tonga",2024-10-26 06:09:18,-15.3265,-174.7256
1.83000004,"0 km E of Pāhala, Hawaii",2024-10-26 06:06:43,19.2036666870117,-155.472503662109
-0.14,"27 km W of Hebgen Lake Estates, Montana",2024-10-26 05:58:18,44.8125,-111.533166666667
4.6,"290 km NE of Lospalos, Timor Leste",2024-10-26 05:56:21,-7.0352,129.1733
1.6,"28 km SSW of Tatitlek, Alaska",2024-10-26 05:28:56,60.6445,-146.9552
1.6,"10 km S of Talkeetna, Alaska",2024-10-26 05:22:34,62.2331,-150.1443
4.8,"20 km N of Metahāra, Ethiopia",2024-10-26 05:22:02,9.0865,39.9241
4.7,"21 km N of Metahāra, Ethiopia",2024-10-26 05:21:38,9.0948,39.919
1.2,"11 km NE of Badger, Alaska",2024-10-26 05:19:36,64.8647,-147.3474
0.33,"13 km E of Cloverdale, CA",2024-10-26 05:17:41,38.8414993286133,-122.878997802734
2.8,"98 km SSW of Kaktovik, Alaska",2024-10-26 05:17:05,69.3213,-144.6211
1.8,"14 km SSE of Petersville, Alaska",2024-10-26 05:15:23,62.3695,-150.6779
-0.43,"86 km NW of Karluk, Alaska",2024-10-26 04:57:26,58.17,-155.379333333333
0.85,"15 km ENE of Alum Rock, CA",2024-10-26 04:57:08,37.4413333333333,-121.682666666667
1.38,"10 km SE of Volcano, Hawaii",2024-10-26 04:56:27,19.3675,-155.175
3.61,"79 km N of Cruz Bay, U.S. Virgin Islands",2024-10-26 04:54:06,19.0436,-64.7068
3.67,"98 km NNE of Cruz Bay, U.S. Virgin Islands",2024-10-26 04:48:52,19.2028,-64.5935
2.0,"65 km N of Petersville, Alaska",2024-10-26 04:48:07,63.0752,-150.6081
0.9,"28 km NNE of Darwin, California",2024-10-26 04:47:10,36.5108,-117.4801
1.97,"6 km ESE of Stovepipe Wells, CA",2024-10-26 04:44:45,36.5778333,-117.0945
1.38,"5 km ESE of Stovepipe Wells, CA",2024-10-26 04:44:29,36.5821667,-117.102
3.55,"45 km NNE of Miches, Dominican Republic",2024-10-26 04:37:35,19.3396,-68.834
0.88,"0 km SSE of East Helena, Montana",2024-10-26 04:29:51,46.5825,-111.909333333333
0.39,"3 km NW of The Geysers, CA",2024-10-26 04:28:20,38.7916666666667,-122.779666666667
1.17,"2 km SW of Sylmar, CA",2024-10-26 04:25:36,34.2956667,-118.4666667
1.5,"22 km NE of Willow, Alaska",2024-10-26 04:20:51,61.8665,-149.6888
-0.3,"47 km ESE of Beatty, Nevada",2024-10-26 04:19:00,36.7411,-116.2733
1.04,"12 km SW of Salton City, CA",2024-10-26 04:11:58,33.2238333,-116.0456667
0.43,"13 km W of Toms Place, CA",2024-10-26 04:03:12,37.5175,-118.821333333333
0.77,"5 km NW of The Geysers, CA",2024-10-26 03:50:56,38.7976684570312,-122.811164855957
1.3,"28 km NNW of Hiko, Nevada",2024-10-26 03:49:50,37.847,-115.2893
1.38,"12 km E of Hebgen Lake Estates, Montana",2024-10-26 03:49:16,44.7855,-111.0355
0.29,"5 km WNW of The Geysers, CA",2024-10-26 03:48:09,38.7931671142578,-122.810501098633
2.24,"5 km WNW of The Geysers, CA",2024-10-26 03:46:07,38.7949981689453,-122.811668395996
2.31999993,"5 km SSW of Pāhala, Hawaii",2024-10-26 03:35:01,19.1591663360596,-155.499496459961
0.72,"8 km WNW of Cobb, CA",2024-10-26 03:32:32,38.8370018005371,-122.808502197266
1.98,"24 km NE of Johannesburg, CA",2024-10-26 03:30:15,35.5183333,-117.4378333
0.76,"5 km NW of The Geysers, CA",2024-10-26 03:29:00,38.7956657409668,-122.809669494629
1.9,"23 km NNW of Nikiski, Alaska",2024-10-26 03:28:14,60.8732,-151.515
2.05999994,"5 km SSW of Pāhala, Hawaii",2024-10-26 03:14:36,19.1529998779297,-155.498840332031
0.91,"14 km NNE of Yountville, CA",2024-10-26 03:13:55,38.517,-122.307666666667
0.0,"65 km WNW of Beluga, Alaska",2024-10-26 03:08:25,61.3285,-152.241833333333
1.5,"61 km SSW of Manley Hot Springs, Alaska",2024-10-26 03:08:05,64.4892,-151.0901
0.37,"13 km S of Tres Pinos, CA",2024-10-26 03:07:26,36.669,-121.3135
1.77,"14 km NNE of Yountville, CA",2024-10-26 03:06:52,38.52,-122.301833333333
-0.69,"66 km WNW of Beluga, Alaska",2024-10-26 03:02:07,61.3223333333333,-152.258
1.39,"9 km SW of Corona, CA",2024-10-26 03:02:02,33.8108333,-117.6373333
0.33,"11 km SSW of Valle Vista, CA",2024-10-26 03:00:46,33.6538333,-116.9165
1.08,"5 km WNW of The Geysers, CA",2024-10-26 02:56:18,38.7931671142578,-122.80933380127
1.08,"5 km WNW of The Geysers, CA",2024-10-26 02:53:52,38.7938346862793,-122.809997558594
2.43,"5 km WNW of The Geysers, CA",2024-10-26 02:53:13,38.7931671142578,-122.808166503906
2.6,"51 km NNE of Kobuk, Alaska",2024-10-26 02:52:36,67.3025,-156.2702
1.53,"13 km ENE of Leon, Oklahoma",2024-10-26 02:46:29,33.9435,-97.30566667
1.6,"18 km NNE of Moose Pass, Alaska",2024-10-26 02:46:01,60.6381,-149.2217
0.88,"5 km SE of Ontario, CA",2024-10-26 02:37:35,34.0208333,-117.593
1.8,"12 km NE of Nikolaevsk, Alaska",2024-10-26 02:34:54,59.8957,-151.4738
3.35,"80 km WNW of Petrolia, CA",2024-10-26 02:34:49,40.421,-125.225166666667
3.92,"127 km WNW of Petrolia, CA",2024-10-26 02:33:34,40.3773333333333,-125.7855
2.1,"27 km W of Susitna, Alaska",2024-10-26 02:29:45,61.5559,-151.0333
0.3,"31 km SW of Beatty, Nevada",2024-10-26 02:27:28,36.7219,-117.029
4.15,"118 km WNW of Petrolia, CA",2024-10-26 02:23:23,40.3715,-125.676
1.14,"10 km NE of Coso Junction, CA",2024-10-26 02:22:40,36.1023333,-117.86
1.06,"8 km NNW of The Geysers, CA",2024-10-26 02:19:27,38.828498840332,-122.81583404541
1.1,"55 km WNW of Ninilchik, Alaska",2024-10-26 02:19:26,60.1532,-152.6389
1.31,"14 km NNE of Yountville, CA",2024-10-26 02:17:19,38.5188333333333,-122.301666666667
1.75999999,"16 km NE of Pāhala, Hawaii",2024-10-26 02:14:07,19.3040008544922,-155.368667602539
